V1,description,score,File,Source,AnimalScore,AnimalInd,Specificity,Count,SelectionMetric,SimplestName,CommonNameMajor,TimeofDay,Amount,Vegetation,NumOfAnimals,SimplestNameScore,CommonNameScore,ScoreRank,SimplestRF,CommonRF
4277,predator,0.91252506,Oncifelis geoffroyi B. Rococo 5-05-05 3731-30.JPG,clarifAI,0.570004183334704,,0.712420920081786,17,1.8917526583782,cat,geoffroy's cat,Night,Entire,Grassland,1,0.454561838884556,0,12,0.459505739621244,0.0394294189537622
4278,one,0.90960026,Oncifelis geoffroyi B. Rococo 5-05-05 3731-30.JPG,clarifAI,0.321051011471672,,0.49246953650304,84,1.70180880563124,cat,geoffroy's cat,Night,Entire,Grassland,1,0.40691513453739,0,11,0.343304469738518,0.0340118971152136
4279,wild,0.9021473,Oncifelis geoffroyi B. Rococo 5-05-05 3731-30.JPG,clarifAI,0.651318809502658,,0.775503526480819,77,1.91519847326204,cat,geoffroy's cat,Night,Entire,Grassland,1,0.585942640107467,0,10,0.496681454909072,0.249522334903955
4280,motion,0.8975382,Oncifelis geoffroyi B. Rococo 5-05-05 3731-30.JPG,clarifAI,0.16503349462335,,0.539384735850624,4,1.70725804158115,cat,geoffroy's cat,Night,Entire,Grassland,1,0.191696340560472,0,9,0.152742171070724,0.142174635129518
4281,illustration,0.896844,Oncifelis geoffroyi B. Rococo 5-05-05 3731-30.JPG,clarifAI,0.196845927168972,,0.562383305548983,7,1.71346558186766,cat,geoffroy's cat,Night,Entire,Grassland,1,0.268200456041229,0,8,0.184325024681523,0.158636638790188
4282,water,0.8848628,Oncifelis geoffroyi B. Rococo 5-05-05 3731-30.JPG,clarifAI,0.168073038253889,,0.433295263914443,38,1.60218223363377,cat,geoffroy's cat,Night,Entire,Grassland,1,0.138830395110202,0,7,0.18162521708843,0.01698411909158
4283,painting,0.8844961,Oncifelis geoffroyi B. Rococo 5-05-05 3731-30.JPG,clarifAI,0.115355209346941,,0.45186771706709,5,1.62623817042028,cat,geoffroy's cat,Night,Entire,Grassland,1,0.137135902463395,0,6,0.102734610165196,0.0782397395192974
4284,environment,0.88130224,Oncifelis geoffroyi B. Rococo 5-05-05 3731-30.JPG,clarifAI,0.225682383855826,,0.4859048182976,35,1.63822945020733,cat,geoffroy's cat,Night,Entire,Grassland,1,0.0979175145282446,0,5,0.135016235546555,0.0254710241775527
4285,travel,0.8431712,Oncifelis geoffroyi B. Rococo 5-05-05 3731-30.JPG,clarifAI,0.125132553535014,,0.504208835778361,25,1.56814435627293,cat,geoffroy's cat,Night,Entire,Grassland,1,0.127441304752182,0,4,0.118957472105298,0.0339060038488085
4286,stripe,0.8431684,Oncifelis geoffroyi B. Rococo 5-05-05 3731-30.JPG,clarifAI,0.357469089475089,,0.531077757488051,30,1.6379161696963,cat,geoffroy's cat,Night,Entire,Grassland,1,0.263399773324382,0,3,0.234814003137407,0.167805552666576
4287,art,0.8314506,Oncifelis geoffroyi B. Rococo 5-05-05 3731-30.JPG,clarifAI,0.0920397195720755,,0.456605079320982,3,1.55622339647247,cat,geoffroy's cat,Night,Entire,Grassland,1,0.118788711791983,0,2,0.0874536284279419,0.118343801001096
4288,safari,0.81884676,Oncifelis geoffroyi B. Rococo 5-05-05 3731-30.JPG,clarifAI,0.341202890986516,,0.563173923778639,39,1.61117064001646,cat,geoffroy's cat,Night,Entire,Grassland,1,0.26409316618129,0,1,0.271243343054872,0.28949052747274
2085,fauna,0.91909236,Oncifelis geoffroyi B. Rococo 5-05-05 3731-30.JPG,google,0.463924963218457,,0.566901380748625,119,1.78723745614921,cat,geoffroy's cat,Night,Entire,Grassland,1,0.150527209771853,0,6,0.15562059430789,0.141577177149633
2086,wildlife,0.70420325,Oncifelis geoffroyi B. Rococo 5-05-05 3731-30.JPG,google,0.499809648512766,,0.577453955179498,264,1.47613883926691,cat,geoffroy's cat,Night,Entire,Grassland,1,0.22090666313502,0,5,0.211602523086008,0.116224848269409
2087,organism,0.65096134,Oncifelis geoffroyi B. Rococo 5-05-05 3731-30.JPG,google,0.466562075609779,,0.638516532644523,34,1.42949065373896,cat,geoffroy's cat,Night,Entire,Grassland,1,0.14597009855147,0,4,0.156325993358597,0.0290968877788251
2088,invertebrate,0.5843944,Oncifelis geoffroyi B. Rococo 5-05-05 3731-30.JPG,google,0.482708646355564,,0.58304720986986,5,1.33351372607382,cat,geoffroy's cat,Night,Entire,Grassland,1,0.128250505597517,0,3,0.325433206981639,0.0965091765114515
2089,grass,0.5663057,Oncifelis geoffroyi B. Rococo 5-05-05 3731-30.JPG,google,0.426373306438296,,0.578727774844713,111,1.25490734398946,cat,geoffroy's cat,Night,Entire,Grassland,1,0.349051852100022,0,2,0.310709848111165,0.139717222201323
2090,carnivoran,0.55350864,Oncifelis geoffroyi B. Rococo 5-05-05 3731-30.JPG,google,0,,0.5,27,1.09950796897299,cat,geoffroy's cat,Night,Entire,Grassland,1,0,0,1,0.00773937152129117,0.0143962074358785
6175,cat,0.887,Oncifelis geoffroyi B. Rococo 5-05-05 3731-31.JPG,IBM,0.923642675604657,,0.859507018283396,126,2.00007288610661,cat,geoffroy's cat,Night,Partial,Grassland,1,1,0,6,0.949946026056575,0.0183253273956757
6176,feline,0.894,Oncifelis geoffroyi B. Rococo 5-05-05 3731-31.JPG,IBM,0.872599601344952,,0.879356592628123,51,2.01283099749058,cat,geoffroy's cat,Night,Partial,Grassland,1,0.889592710847428,0,7.5,0.821889594630791,0.027178761143485
6177,carnivore,0.894,Oncifelis geoffroyi B. Rococo 5-05-05 3731-31.JPG,IBM,0.666736430939303,,0.773709614794697,74,1.90616367900656,cat,geoffroy's cat,Night,Partial,Grassland,1,0.516180091376127,0,7.5,0.465856033105417,0.0931995296569229
6178,mammal,0.919,Oncifelis geoffroyi B. Rococo 5-05-05 3731-31.JPG,IBM,0.623663218882118,,0,405,1.53938484467053,cat,geoffroy's cat,Night,Partial,Grassland,1,0.395822994263001,0,9.5,0.353078276109634,0.22634842179525
6179,animal,0.92,Oncifelis geoffroyi B. Rococo 5-05-05 3731-31.JPG,IBM,1,,0,355,1.63530744892434,cat,geoffroy's cat,Night,Partial,Grassland,1,0.70944226704807,0,11,0.529969815021273,0.222888201099031
6180,mouser cat,0.587,Oncifelis geoffroyi B. Rococo 5-05-05 3731-31.JPG,IBM,0.923642675604657,,0.859507018283396,2,1.61187485616152,cat,geoffroy's cat,Night,Partial,Grassland,1,1,0,3,0.901106418817367,0.0388557693203433
6181,domestic cat,0.678,Oncifelis geoffroyi B. Rococo 5-05-05 3731-31.JPG,IBM,0.923642675604657,,0.859507018283396,16,1.70266417804286,cat,geoffroy's cat,Night,Partial,Grassland,1,1,0,5,0.952553528595753,0.019047697325729
6182,chinchilla rodent,0.5,Oncifelis geoffroyi B. Rococo 5-05-05 3731-31.JPG,IBM,0.79336682100183,,0.828461842102273,3,1.42030765322056,cat,geoffroy's cat,Night,Partial,Grassland,1,0.797727453235767,0,1,0.598665246159269,0.0511146227909176
6183,rodent,0.504,Oncifelis geoffroyi B. Rococo 5-05-05 3731-31.JPG,IBM,0.487561267351683,,0.635232422688916,56,1.208869590278,cat,geoffroy's cat,Night,Partial,Grassland,1,0.335798791512654,0,2,0.649113812484516,0.086872570309484
6184,gray color,0.919,Oncifelis geoffroyi B. Rococo 5-05-05 3731-31.JPG,IBM,0.362728446769125,,0.553355828846778,65,1.75826349957459,cat,geoffroy's cat,Night,Partial,Grassland,1,0.381324864034123,0,9.5,0.333346588912893,0.0572935566451386
6185,ash grey color,0.677,Oncifelis geoffroyi B. Rococo 5-05-05 3731-31.JPG,IBM,0.650439083563017,,0.553355828846778,12,1.48365519877362,cat,geoffroy's cat,Night,Partial,Grassland,1,0.320903151417418,0,4,0.310331109020351,0.102335957943349
730,animal,0.93437171936,Oncifelis geoffroyi B. Rococo 5-05-05 3731-31.JPG,amazon,1,,0,355,1.65686502796434,cat,geoffroy's cat,Night,Partial,Grassland,1,0.70944226704807,0,5.5,0.500734848787385,0.265401344489788
731,cat,0.93437171936,Oncifelis geoffroyi B. Rococo 5-05-05 3731-31.JPG,amazon,0.923642675604657,,0.859507018283396,126,2.07113046514661,cat,geoffroy's cat,Night,Partial,Grassland,1,1,0,5.5,0.955363787373964,0.0102174157597048
732,pet,0.93437171936,Oncifelis geoffroyi B. Rococo 5-05-05 3731-31.JPG,amazon,0.928221641829446,,0.86579245285228,47,2.08109571507329,cat,geoffroy's cat,Night,Partial,Grassland,1,0.896391125428741,0,5.5,0.877014661110934,0.0205395774569065
733,siamese,0.93437171936,Oncifelis geoffroyi B. Rococo 5-05-05 3731-31.JPG,amazon,0.673539854487019,,0.772968261932316,4,2.00642667362791,cat,geoffroy's cat,Night,Partial,Grassland,1,0.733254607921858,0,5.5,0.617016490409676,0.0661161881561765
734,mammal,0.735703201294,Oncifelis geoffroyi B. Rococo 5-05-05 3731-31.JPG,amazon,0.623663218882118,,0,405,1.26443964661153,cat,geoffroy's cat,Night,Partial,Grassland,1,0.395822994263001,0,2.5,0.27034368047381,0.381790887677344
735,manx,0.735703201294,Oncifelis geoffroyi B. Rococo 5-05-05 3731-31.JPG,amazon,0.538865202135807,,0.505994173155658,8,1.52662352811211,cat,geoffroy's cat,Night,Partial,Grassland,1,0.133604120488752,0,2.5,0.224722702691503,0.054516480225529
736,kitten,0.691229476929,Oncifelis geoffroyi B. Rococo 5-05-05 3731-31.JPG,amazon,0.878974395550681,,0.795791559903555,7,1.69228004153387,cat,geoffroy's cat,Night,Partial,Grassland,1,0.93444883849919,0,1,0.7439245292991,0.031695144957009
4289,cat,0.9868704,Oncifelis geoffroyi B. Rococo 5-05-05 3731-31.JPG,clarifAI,0.923642675604657,,0.859507018283396,126,2.14987848610661,cat,geoffroy's cat,Night,Partial,Grassland,1,1,0,20,0.961103761921026,0.0441033110920178
4290,nature,0.9851728,Oncifelis geoffroyi B. Rococo 5-05-05 3731-31.JPG,clarifAI,0.354320287320382,,0.529978353060782,156,1.83933485605074,cat,geoffroy's cat,Night,Partial,Grassland,1,0.2223567730616,0,19,0.240377958517382,0.145967899001351
4291,pet,0.9798843,Oncifelis geoffroyi B. Rococo 5-05-05 3731-31.JPG,clarifAI,0.928221641829446,,0.86579245285228,47,2.14936458603329,cat,geoffroy's cat,Night,Partial,Grassland,1,0.896391125428741,0,18,0.910186586885368,0.0466343960257779
4292,no person,0.9741259,Oncifelis geoffroyi B. Rococo 5-05-05 3731-31.JPG,clarifAI,0.28898233960606,,0.506401301745522,122,1.79568866037853,cat,geoffroy's cat,Night,Partial,Grassland,1,0.330414003917663,0,17,0.247693675668494,0.124374950906404
4293,animal,0.94984937,Oncifelis geoffroyi B. Rococo 5-05-05 3731-31.JPG,clarifAI,1,,0,355,1.68008150392434,cat,geoffroy's cat,Night,Partial,Grassland,1,0.70944226704807,0,16,0.530030507485437,0.240466657457607
4294,portrait,0.9491507,Oncifelis geoffroyi B. Rococo 5-05-05 3731-31.JPG,clarifAI,0.127115002810925,,0.483788956852447,57,1.71064460269961,cat,geoffroy's cat,Night,Partial,Grassland,1,0.160874953822964,0,15,0.124016468480166,0.0855305571849466
4295,wildlife,0.94337237,Oncifelis geoffroyi B. Rococo 5-05-05 3731-31.JPG,clarifAI,0.499809648512766,,0.577453955179498,264,1.83489251926691,cat,geoffroy's cat,Night,Partial,Grassland,1,0.22090666313502,0,14,0.222235246205575,0.196896569843415
4296,fur,0.9361801,Oncifelis geoffroyi B. Rococo 5-05-05 3731-31.JPG,clarifAI,0.688697191654452,,0.813087254700384,50,1.99713021088754,cat,geoffroy's cat,Night,Partial,Grassland,1,0.737554593902086,0,13,0.631524596352593,0.116828204965279
4297,cute,0.93480086,Oncifelis geoffroyi B. Rococo 5-05-05 3731-31.JPG,clarifAI,0.571126883327861,,0.65214657049998,40,1.8868676843828,cat,geoffroy's cat,Night,Partial,Grassland,1,0.707418564105206,0,12,0.475751276224551,0.0787752299472276
4298,water,0.9269474,Oncifelis geoffroyi B. Rococo 5-05-05 3731-31.JPG,clarifAI,0.168073038253889,,0.433295263914443,38,1.66530913363377,cat,geoffroy's cat,Night,Partial,Grassland,1,0.138830395110202,0,11,0.156778628362908,0.0722736520026311
4299,eye,0.9242294,Oncifelis geoffroyi B. Rococo 5-05-05 3731-31.JPG,clarifAI,0.408173314489054,,0.585893014019023,15,1.80715382460649,cat,geoffroy's cat,Night,Partial,Grassland,1,0.469134243936863,0,10,0.357008505318402,0.13058724166248
4300,outdoors,0.9213891,Oncifelis geoffroyi B. Rococo 5-05-05 3731-31.JPG,clarifAI,0.356118831136187,,0.531810420193845,147,1.74526642886939,cat,geoffroy's cat,Night,Partial,Grassland,1,0.319976587039816,0,9,0.25369691267996,0.232155949585122
4301,one,0.9173354,Oncifelis geoffroyi B. Rococo 5-05-05 3731-31.JPG,clarifAI,0.321051011471672,,0.49246953650304,84,1.71341151563124,cat,geoffroy's cat,Night,Partial,Grassland,1,0.40691513453739,0,8,0.265479147147615,0.110441172069929
4302,albino,0.9045338,Oncifelis geoffroyi B. Rococo 5-05-05 3731-31.JPG,clarifAI,0.558311203900295,,0.726395467943964,1,1.95957623494706,cat,geoffroy's cat,Night,Partial,Grassland,1,0.655860651744549,0,7,0.453384549341694,0.29323420266008
4303,mammal,0.8854807,Oncifelis geoffroyi B. Rococo 5-05-05 3731-31.JPG,clarifAI,0.623663218882118,,0,405,1.48910589467053,cat,geoffroy's cat,Night,Partial,Grassland,1,0.395822994263001,0,6,0.186676543494596,0.521917072252232
4304,staring,0.87140524,Oncifelis geoffroyi B. Rococo 5-05-05 3731-31.JPG,clarifAI,0.279681193717881,,0.437652490616062,2,1.66656508185616,cat,geoffroy's cat,Night,Partial,Grassland,1,0.367148958277935,0,5,0.245760325920171,0.0884822876126749
4305,swimming,0.87061167,Oncifelis geoffroyi B. Rococo 5-05-05 3731-31.JPG,clarifAI,0.123388874521354,,0.460517167005159,7,1.60481975443384,cat,geoffroy's cat,Night,Partial,Grassland,1,0.108691230942193,0,4,0.107139094370484,0.0900436149172723
4306,underwater,0.8638239,Oncifelis geoffroyi B. Rococo 5-05-05 3731-31.JPG,clarifAI,0.190742737385974,,0.546625897118926,13,1.64446949271722,cat,geoffroy's cat,Night,Partial,Grassland,1,0.187251841112362,0,3,0.146382274857546,0.20088785611063
4307,zoo,0.85263616,Oncifelis geoffroyi B. Rococo 5-05-05 3731-31.JPG,clarifAI,0.679940996265598,,0.81219141913172,52,1.86890270353789,cat,geoffroy's cat,Night,Partial,Grassland,1,0.659321060981431,0,2,0.555270097393021,0.191720722550145
4308,looking,0.84141845,Oncifelis geoffroyi B. Rococo 5-05-05 3731-31.JPG,clarifAI,0.261482634524613,,0.505456886918416,7,1.61802322439128,cat,geoffroy's cat,Night,Partial,Grassland,1,0.305969237424051,0,1,0.216127821058446,0.100032428485941
2091,cat,0.9821841,Oncifelis geoffroyi B. Rococo 5-05-05 3731-31.JPG,google,0.923642675604657,,0.859507018283396,126,2.14284903610661,cat,geoffroy's cat,Night,Partial,Grassland,1,1,0,10,0.977175152431867,0.0140647953292512
2092,small to medium sized cats,0.9237423,Oncifelis geoffroyi B. Rococo 5-05-05 3731-31.JPG,google,0.917390829951251,,0.904353632263623,17,2.09139153612326,cat,geoffroy's cat,Night,Partial,Grassland,1,0.929055682805398,0,9,0.918974217042414,0.00788450938983712
2093,cat like mammal,0.9158775,Oncifelis geoffroyi B. Rococo 5-05-05 3731-31.JPG,google,0.923642675604657,,0.859507018283396,33,2.05188819363843,cat,geoffroy's cat,Night,Partial,Grassland,1,1,0,8,0.983977776034587,0.0111478535516812
2094,fauna,0.8887231,Oncifelis geoffroyi B. Rococo 5-05-05 3731-31.JPG,google,0.463924963218457,,0.566901380748625,119,1.74168356614921,cat,geoffroy's cat,Night,Partial,Grassland,1,0.150527209771853,0,7,0.181377460595159,0.214335096118639
2095,whiskers,0.80786014,Oncifelis geoffroyi B. Rococo 5-05-05 3731-31.JPG,google,0.655405369951419,,0.712627487354809,10,1.76357807276694,cat,geoffroy's cat,Night,Partial,Grassland,1,0.733079512299776,0,6,0.671749452553257,0.077546792874514
2096,carnivoran,0.5683924,Oncifelis geoffroyi B. Rococo 5-05-05 3731-31.JPG,google,0,,0.5,27,1.12183360897299,cat,geoffroy's cat,Night,Partial,Grassland,1,0,0,5,0.0182004271815804,0.0246000492695289
2097,kitten,0.5374819,Oncifelis geoffroyi B. Rococo 5-05-05 3731-31.JPG,google,0.878974395550681,,0.795791559903555,7,1.46165867614037,cat,geoffroy's cat,Night,Partial,Grassland,1,0.93444883849919,0,4,0.818370973245206,0.0249473030995278
2098,tail,0.5296965,Oncifelis geoffroyi B. Rococo 5-05-05 3731-31.JPG,google,0.518842195424346,,0.59334936267271,32,1.23860764972211,cat,geoffroy's cat,Night,Partial,Grassland,1,0.455550189574718,0,3,0.465734786906533,0.102244006241131
2099,domestic short haired cat,0.52914816,Oncifelis geoffroyi B. Rococo 5-05-05 3731-31.JPG,google,0.923642675604657,,0.859507018283396,1,1.55438641804286,cat,geoffroy's cat,Night,Partial,Grassland,1,1,0,2,0.952949940669091,0.0248897037950706
2100,fur,0.5031425,Oncifelis geoffroyi B. Rococo 5-05-05 3731-31.JPG,google,0.688697191654452,,0.813087254700384,50,1.34757381088754,cat,geoffroy's cat,Night,Partial,Grassland,1,0.737554593902086,0,1,0.768517446764469,0.0183214922191803
6186,spotted lynx,0.69,Oncifelis geoffroyi B. Rococo 5-05-05 3731-33.JPG,IBM,0.701675718389971,,0.626992077696744,3,1.58164999536483,cat,geoffroy's cat,Night,Entire,Grassland,1,0.354950824280795,0,6,0.442734549999134,0.0584855745427045
6187,lynx,0.802,Oncifelis geoffroyi B. Rococo 5-05-05 3731-33.JPG,IBM,0.34135897301106,1,0.626992077696744,16,1.62683578210114,cat,geoffroy's cat,Night,Entire,Grassland,1,0.354950824280795,0,9,0.320644574620837,0.0529185765129938
6188,wildcat,0.908,Oncifelis geoffroyi B. Rococo 5-05-05 3731-33.JPG,IBM,0.271616369181068,,0.521150966992605,26,1.71009118930539,cat,geoffroy's cat,Night,Entire,Grassland,1,0.2953915465987,0,10,0.282682317010508,0.0117477855206687
6189,cat,0.955,Oncifelis geoffroyi B. Rococo 5-05-05 3731-33.JPG,IBM,0.923642675604657,,0.859507018283396,126,2.10207288610661,cat,geoffroy's cat,Night,Entire,Grassland,1,1,0,11,0.964569634233761,0.0217690182940654
6190,feline,0.964,Oncifelis geoffroyi B. Rococo 5-05-05 3731-33.JPG,IBM,0.872599601344952,,0.879356592628123,51,2.11783099749058,cat,geoffroy's cat,Night,Entire,Grassland,1,0.889592710847428,0,12,0.865030822119002,0.0326008024225813
6191,carnivore,0.965,Oncifelis geoffroyi B. Rococo 5-05-05 3731-33.JPG,IBM,0.666736430939303,,0.773709614794697,74,2.01266367900656,cat,geoffroy's cat,Night,Entire,Grassland,1,0.516180091376127,0,13.5,0.502530310449481,0.0301591042699552
6192,mammal,0.965,Oncifelis geoffroyi B. Rococo 5-05-05 3731-33.JPG,IBM,0.623663218882118,,0,405,1.60838484467053,cat,geoffroy's cat,Night,Entire,Grassland,1,0.395822994263001,0,13.5,0.367628273488137,0.109453152313289
6193,animal,0.966,Oncifelis geoffroyi B. Rococo 5-05-05 3731-33.JPG,IBM,1,,0,355,1.70430744892434,cat,geoffroy's cat,Night,Entire,Grassland,1,0.70944226704807,0,15,0.604627724923931,0.115008139960729
6194,margay cat,0.595,Oncifelis geoffroyi B. Rococo 5-05-05 3731-33.JPG,IBM,0.923642675604657,,0.859507018283396,4,1.60316417804286,cat,geoffroy's cat,Night,Entire,Grassland,1,1,0,4,0.942408540177956,0.0479879882723297
6195,bobcat,0.546,Oncifelis geoffroyi B. Rococo 5-05-05 3731-33.JPG,IBM,0.480740486715551,1,0.558524745068416,14,1.24517361840434,cat,geoffroy's cat,Night,Entire,Grassland,1,0.341441866074332,0,3,0.342849418860878,0.0307779209987005
6196,egyptian cat,0.544,Oncifelis geoffroyi B. Rococo 5-05-05 3731-33.JPG,IBM,0.923642675604657,,0.859507018283396,2,1.54737485616152,cat,geoffroy's cat,Night,Entire,Grassland,1,1,0,2,0.915367241037863,0.0448766020775968
6197,domestic cat,0.633,Oncifelis geoffroyi B. Rococo 5-05-05 3731-33.JPG,IBM,0.923642675604657,,0.859507018283396,16,1.63516417804286,cat,geoffroy's cat,Night,Entire,Grassland,1,1,0,5,0.966074414337058,0.0320200624790488
6198,pallas's cat,0.5,Oncifelis geoffroyi B. Rococo 5-05-05 3731-33.JPG,IBM,0.923642675604657,,0.859507018283396,1,1.51066417804286,cat,geoffroy's cat,Night,Entire,Grassland,1,1,0,1,0.926996994273175,0.0431846212744985
6199,ash grey color,0.794,Oncifelis geoffroyi B. Rococo 5-05-05 3731-33.JPG,IBM,0.650439083563017,,0.553355828846778,12,1.65915519877362,cat,geoffroy's cat,Night,Entire,Grassland,1,0.320903151417418,0,8,0.30931950975779,0.0640209423031269
6200,beige color,0.73,Oncifelis geoffroyi B. Rococo 5-05-05 3731-33.JPG,IBM,0.250992050396801,,0.553355828846778,14,1.46115205121383,cat,geoffroy's cat,Night,Entire,Grassland,1,0.329998042479949,0,7,0.279334787997118,0.0348598562557952
737,animal,0.947188415527,Oncifelis geoffroyi B. Rococo 5-05-05 3731-33.JPG,amazon,1,,0,355,1.67609007221484,cat,geoffroy's cat,Night,Entire,Grassland,1,0.70944226704807,0,5.5,0.591350924150834,0.0667677890754551
738,leopard,0.947188415527,Oncifelis geoffroyi B. Rococo 5-05-05 3731-33.JPG,amazon,0.553281851982714,,0.713888665671845,34,1.93319727763635,cat,geoffroy's cat,Night,Entire,Grassland,1,0.54265566147929,0,5.5,0.543055402241119,0.0206864014696924
739,mammal,0.947188415527,Oncifelis geoffroyi B. Rococo 5-05-05 3731-33.JPG,amazon,0.623663218882118,,0,405,1.58166746796103,cat,geoffroy's cat,Night,Entire,Grassland,1,0.395822994263001,0,5.5,0.334028555875178,0.127801503155676
740,ocelot,0.947188415527,Oncifelis geoffroyi B. Rococo 5-05-05 3731-33.JPG,amazon,0.582411124130228,1,0.704915692423481,12,1.94771076399428,cat,geoffroy's cat,Night,Entire,Grassland,1,0.477995158854603,0,5.5,0.500925588954952,0.0406393499794037
741,cat,0.893924942017,Oncifelis geoffroyi B. Rococo 5-05-05 3731-33.JPG,amazon,0.923642675604657,,0.859507018283396,126,2.01046029913211,cat,geoffroy's cat,Night,Entire,Grassland,1,1,0,2.5,0.875605548580096,0.0101887319079556
742,pet,0.893924942017,Oncifelis geoffroyi B. Rococo 5-05-05 3731-33.JPG,amazon,0.928221641829446,,0.86579245285228,47,2.02042554905879,cat,geoffroy's cat,Night,Entire,Grassland,1,0.896391125428741,0,2.5,0.795409535239366,0.0110015595705745
743,manx,0.761115646362,Oncifelis geoffroyi B. Rococo 5-05-05 3731-33.JPG,amazon,0.538865202135807,,0.505994173155658,8,1.56474219571411,cat,geoffroy's cat,Night,Entire,Grassland,1,0.133604120488752,0,1,0.222205887984688,0.0509217656205848
4309,cat,0.9972366,Oncifelis geoffroyi B. Rococo 5-05-05 3731-33.JPG,clarifAI,0.923642675604657,,0.859507018283396,126,2.16542778610661,cat,geoffroy's cat,Night,Entire,Grassland,1,1,0,20,0.959076841836661,0.0413114040392329
4310,no person,0.9959892,Oncifelis geoffroyi B. Rococo 5-05-05 3731-33.JPG,clarifAI,0.28898233960606,,0.506401301745522,122,1.82848361037853,cat,geoffroy's cat,Night,Entire,Grassland,1,0.330414003917663,0,19,0.2955336241859,0.0328695533555966
4311,mammal,0.9849752,Oncifelis geoffroyi B. Rococo 5-05-05 3731-33.JPG,clarifAI,0.623663218882118,,0,405,1.63834764467053,cat,geoffroy's cat,Night,Entire,Grassland,1,0.395822994263001,0,18,0.372899617095671,0.0773214249756615
4312,nature,0.9777918,Oncifelis geoffroyi B. Rococo 5-05-05 3731-33.JPG,clarifAI,0.354320287320382,,0.529978353060782,156,1.82826335605074,cat,geoffroy's cat,Night,Entire,Grassland,1,0.2223567730616,0,17,0.231225854696689,0.0830058575100739
4313,wildlife,0.95606697,Oncifelis geoffroyi B. Rococo 5-05-05 3731-33.JPG,clarifAI,0.499809648512766,,0.577453955179498,264,1.85393441926691,cat,geoffroy's cat,Night,Entire,Grassland,1,0.22090666313502,0,16,0.220943661885256,0.128983490626438
4314,outdoors,0.9524516,Oncifelis geoffroyi B. Rococo 5-05-05 3731-33.JPG,clarifAI,0.356118831136187,,0.531810420193845,147,1.79186017886939,cat,geoffroy's cat,Night,Entire,Grassland,1,0.319976587039816,0,15,0.286615267689038,0.0698370605314803
4315,stripe,0.9483359,Oncifelis geoffroyi B. Rococo 5-05-05 3731-33.JPG,clarifAI,0.357469089475089,,0.531077757488051,30,1.7956674196963,cat,geoffroy's cat,Night,Entire,Grassland,1,0.263399773324382,0,14,0.209459529254713,0.180645937019517
4316,cute,0.9473283,Oncifelis geoffroyi B. Rococo 5-05-05 3731-33.JPG,clarifAI,0.571126883327861,,0.65214657049998,40,1.9056588443828,cat,geoffroy's cat,Night,Entire,Grassland,1,0.707418564105206,0,13,0.522431879074383,0.0974583162725344
4317,animal,0.9473239,Oncifelis geoffroyi B. Rococo 5-05-05 3731-33.JPG,clarifAI,1,,0,355,1.67629329892434,cat,geoffroy's cat,Night,Entire,Grassland,1,0.70944226704807,0,12,0.566082638282141,0.149443520978118
4318,fur,0.9337781,Oncifelis geoffroyi B. Rococo 5-05-05 3731-33.JPG,clarifAI,0.688697191654452,,0.813087254700384,50,1.99352721088754,cat,geoffroy's cat,Night,Entire,Grassland,1,0.737554593902086,0,11,0.61214309470672,0.0636603347625235
4319,sit,0.9240033,Oncifelis geoffroyi B. Rococo 5-05-05 3731-33.JPG,clarifAI,0.352877984549317,,0.477741634846768,1,1.81309526356071,cat,geoffroy's cat,Night,Entire,Grassland,1,0.403993754379112,0,10,0.281706945816981,0.0678872480142991
4320,kitten,0.91808796,Oncifelis geoffroyi B. Rococo 5-05-05 3731-33.JPG,clarifAI,0.878974395550681,,0.795791559903555,7,2.03256776614037,cat,geoffroy's cat,Night,Entire,Grassland,1,0.93444883849919,0,9,0.751426754120209,0.0814886528102367
4321,one,0.9125974,Oncifelis geoffroyi B. Rococo 5-05-05 3731-33.JPG,clarifAI,0.321051011471672,,0.49246953650304,84,1.70630451563124,cat,geoffroy's cat,Night,Entire,Grassland,1,0.40691513453739,0,8,0.340730423265603,0.0455833005074657
4322,looking,0.90734917,Oncifelis geoffroyi B. Rococo 5-05-05 3731-33.JPG,clarifAI,0.261482634524613,,0.505456886918416,7,1.71691930439128,cat,geoffroy's cat,Night,Entire,Grassland,1,0.305969237424051,0,7,0.25683784941402,0.0345056110835271
4323,staring,0.8997196,Oncifelis geoffroyi B. Rococo 5-05-05 3731-33.JPG,clarifAI,0.279681193717881,,0.437652490616062,2,1.70903662185616,cat,geoffroy's cat,Night,Entire,Grassland,1,0.367148958277935,0,6,0.26528182710081,0.0270908177165831
4324,horizontal,0.85902107,Oncifelis geoffroyi B. Rococo 5-05-05 3731-33.JPG,clarifAI,0.122417038959817,,0.481004549149933,20,1.58199881908992,cat,geoffroy's cat,Night,Entire,Grassland,1,0.113760782914936,0,5,0.122230091392637,0.0624537519222391
4325,eye,0.85741234,Oncifelis geoffroyi B. Rococo 5-05-05 3731-33.JPG,clarifAI,0.408173314489054,,0.585893014019023,15,1.70692823460649,cat,geoffroy's cat,Night,Entire,Grassland,1,0.469134243936863,0,4,0.350033760598345,0.117715933574227
4326,little,0.8186022,Oncifelis geoffroyi B. Rococo 5-05-05 3731-33.JPG,clarifAI,0.427269829038725,,0.52918630156019,21,1.62113569706338,cat,geoffroy's cat,Night,Entire,Grassland,1,0.506590512448205,0,3,0.2401664691819,0.115272728223667
